model	cache_path	embedding_type	system_id	lemma	msps	n_tokens_total_system	n_tokens_with_conditioning	n_tokens_unmatched_conditioning	n_tokens_unexpected_form	n_meanings_total_system	n_meanings_with_conditioning	n_forms_observed_system	observed_forms	expected_form_1	expected_form_2	pair_p_value	pair_test_type	pair_significant	pair_attested_meanings	cond_no_cond_count_expected	cond_prob_count_expected	cond_cat_count_expected	cond_no_cond_count_matched	cond_prob_count_matched	cond_cat_count_matched	system_notes	layer	label_type	label_column	n_samples_eval	n_labels	label_entropy	label_max_count	label_min_count	label_singleton_fraction	label_sparse_fraction	silhouette_cosine	silhouette_euclidean	within_cosine	between_cosine	within_between_ratio_cosine	within_euclidean	between_euclidean	within_between_ratio_euclidean	nearest_centroid_loo_acc_cosine	nearest_centroid_loo_acc_euclidean	kmeans_ari	kmeans_ami	kmeans_pca_components_used
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	break__ppt	break	ppt	199	126	73	0	28	6	2	broke,broken	broke	broken	0.2008	fisher_exact	False	28	4	1	1	4	1	1		0	conditioned-exclude	conditioned_exclude_label	100	6.0	2.477667024828463	23.0	5.0	0.0	0.0	-0.4999997615814209	-0.5	0.32530713290380675	0.41981901629359275	0.7748746966628809	7.968355915582803	10.2834126183434	0.7748746657669816	0.25	0.25	0.06453690700486958	0.1201962090915629	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	break__ppt	break	ppt	199	126	73	0	28	6	2	broke,broken	broke	broken	0.2008	fisher_exact	False	28	4	1	1	4	1	1		0	conditioned-cat-only	cat_only_label	25	2.0	0.7219280948873623	20.0	5.0	0.0	0.0	1.0	1.0	4.410743713378906e-08	0.8384008258581161	5.260900964481329e-08	5.667246199436704e-07	20.53652000427246	2.759594224463384e-08	1.0	1.0	1.0	1.0	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	bring__pst	bring	pst	193	193	0	0	4	4	2	brought,brung	brought	brung	0.0	chi_sq	True	4	1	2	1	1	2	1		0	raw	raw_label	193	4.0	1.877444466874	67.0	19.0	0.0	0.0	-0.16241255402565002	-0.16241256892681122	0.16432910562356767	0.23357961220192305	0.7035250383133171	4.706659472802659	6.690109280547427	0.7035250510014884	0.35751295336787564	0.35751295336787564	0.13225353905366657	0.13634491336961296	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	bring__pst	bring	pst	193	193	0	0	4	4	2	brought,brung	brought	brung	0.0	chi_sq	True	4	1	2	1	1	2	1		0	conditioned-exclude	conditioned_exclude_label	80	3.0	0.9403047812186183	61.0	3.0	0.0	0.0	-0.5249999165534973	-0.5249999165534973	0.20285968635855	0.21917922391117162	0.9255424977723457	5.810239402263441	6.277657966242063	0.9255425245382669	0.2375	0.2375	0.036330711949671364	0.20727448135040707	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	bring__pst	bring	pst	193	193	0	0	4	4	2	brought,brung	brought	brung	0.0	chi_sq	True	4	1	2	1	1	2	1		0	conditioned-cat-only	cat_only_label	19	2.0	0.6292492238560345	16.0	3.0	0.0	0.0	0.9999997019767761	0.9999998807907104	1.0176402766530106e-07	0.4260052256286144	2.388797637755213e-07	9.173170258513781e-07	12.201501846313477	7.518066524970722e-08	1.0	1.0	1.0	1.0	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	burn__ppt	burn	ppt	199	152	47	0	15	4	2	burned,burnt	burned	burnt	0.0028	fisher_exact	True	15	3	1	0	3	1	0		0	raw	raw_label	199	15.0	2.8386901946024508	85.0	1.0	0.13333333333333333	0.13333333333333333	-0.9045214056968689	-0.9045225977897644	0.2028805929965706	0.20817301360240922	0.9745768170703113	5.679342977588691	5.827496442065406	0.9745768245507147	0.035175879396984924	0.035175879396984924	0.008985943030369377	0.04141082591995334	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	burn__ppt	burn	ppt	199	152	47	0	15	4	2	burned,burnt	burned	burnt	0.0028	fisher_exact	True	15	3	1	0	3	1	0		0	conditioned-exclude	conditioned_exclude_label	131	3.0	1.262392868407983	85.0	16.0	0.0	0.0	-0.09995976835489273	-0.09995996206998825	0.20539830548835522	0.20932523473791761	0.9812400580633336	5.749822673559536	5.859750999214851	0.9812401029207479	0.44274809160305345	0.44274809160305345	0.009526678922309104	0.011540521120813359	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	burn__ppt	burn	ppt	199	152	47	0	15	4	2	burned,burnt	burned	burnt	0.0028	fisher_exact	True	15	3	1	0	3	1	0		0	conditioned-cat-only	cat_only_label	0																			
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	burn__pst	burn	pst	198	130	68	0	20	3	2	burned,burnt	burned	burnt	0.0	fisher_exact	True	21	2	0	1	2	0	1		0	raw	raw_label	198	20.0	3.042396475146948	89.0	1.0	0.05	0.4	-0.9141399264335632	-0.9141414165496826	0.1964167536384383	0.21011303527229877	0.9348146981166086	5.498396709571279	5.881804621657288	0.9348145787307742	0.020202020202020204	0.020202020202020204	0.02357234606002199	0.05189731950624415	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	burn__pst	burn	pst	198	130	68	0	20	3	2	burned,burnt	burned	burnt	0.0	fisher_exact	True	21	2	0	1	2	0	1		0	conditioned-exclude	conditioned_exclude_label	130	4.0	1.3101187762447488	89.0	3.0	0.0	0.0	-0.6461527347564697	-0.6461538672447205	0.19541337248418655	0.22008357826089964	0.8879052859297498	5.470308506997508	6.160915787957144	0.8879050932152687	0.17692307692307693	0.17692307692307693	0.05987036468713371	0.1559150744662808	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	burn__pst	burn	pst	198	130	68	0	20	3	2	burned,burnt	burned	burnt	0.0	fisher_exact	True	21	2	0	1	2	0	1		0	conditioned-cat-only	cat_only_label	23	2.0	0.5586293734521992	20.0	3.0	0.0	0.0	0.9999999403953552	1.0	6.11488065571365e-08	0.411894690990448	1.4845737974941406e-07	4.129530850605079e-07	11.53039264678955	3.581431246189937e-08	1.0	1.0	1.0	1.0	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	creep__ppt	creep	ppt	200	173	27	0	7	3	2	creeped,crept	creeped	crept	0.0	fisher_exact	True	7	0	1	2	0	1	2		0	raw	raw_label	200	7.0	2.047756286887821	73.0	1.0	0.14285714285714285	0.2857142857142857	-0.5549953579902649	-0.5549999475479126	0.055909353905674614	0.2918047293518036	0.1915985187418589	1.475712620473615	7.702149832788449	0.1915974958305057	0.08	0.08	0.4330541720083875	0.44865079350096115	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	creep__ppt	creep	ppt	200	173	27	0	7	3	2	creeped,crept	creeped	crept	0.0	fisher_exact	True	7	0	1	2	0	1	2		0	conditioned-exclude	conditioned_exclude_label	100	3.0	0.992997266270944	72.0	3.0	0.0	0.0	0.24999967217445374	0.25	2.6969069073608014e-07	0.400156277666133	6.739634132669894e-07	2.5017689307614113e-08	10.562079879782635	2.3686328443227956e-09	0.28	0.28	0.9093164383038815	0.8974226748303596	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	creep__ppt	creep	ppt	200	173	27	0	7	3	2	creeped,crept	creeped	crept	0.0	fisher_exact	True	7	0	1	2	0	1	2		0	conditioned-cat-only	cat_only_label	100	3.0	0.992997266270944	72.0	3.0	0.0	0.0	0.24999967217445374	0.25	2.6969069073608014e-07	0.400156277666133	6.739634132669894e-07	2.5017689307614113e-08	10.562079879782635	2.3686328443227956e-09	0.28	0.28	0.9093164383038815	0.8974226748303596	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	creep__pst	creep	pst	199	192	7	0	6	4	2	creeped,crept	creeped	crept	0.0	fisher_exact	True	6	0	1	3	0	1	3		0	raw	raw_label	199	6.0	2.074652806440842	80.0	1.0	0.16666666666666666	0.16666666666666666	-0.1734330654144287	-0.17343401908874512	0.03483324425385152	0.29265217305349844	0.11902609124820615	0.9194114465934268	7.7245177020844755	0.11902509412921947	0.19095477386934673	0.16080402010050251	0.451526007529047	0.46716566555638395	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	creep__pst	creep	pst	199	192	7	0	6	4	2	creeped,crept	creeped	crept	0.0	fisher_exact	True	6	0	1	3	0	1	3		0	conditioned-exclude	conditioned_exclude_label	150	5.0	1.6571237065559545	80.0	2.0	0.0	0.2	0.0	0.0	3.095027431039519e-07	0.3500832491888831	8.840832682541846e-07	5.686733120191152e-08	9.240406032027241	6.1542026405343424e-09	0.22666666666666666	0.22666666666666666	0.7304259081114287	0.7409710458514103	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	creep__pst	creep	pst	199	192	7	0	6	4	2	creeped,crept	creeped	crept	0.0	fisher_exact	True	6	0	1	3	0	1	3		0	conditioned-cat-only	cat_only_label	150	5.0	1.6571237065559545	80.0	2.0	0.0	0.2	0.0	0.0	3.095027431039519e-07	0.3500832491888831	8.840832682541846e-07	5.686733120191152e-08	9.240406032027241	6.1542026405343424e-09	0.22666666666666666	0.22666666666666666	0.7304259081114287	0.7409710458514103	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	disprove__ppt	disprove	ppt	197	197	0	0	1	1	2	disproved,disproven	disproved	disproven		fisher_exact	False	1	1	0	0	1	0	0		0	raw	raw_label	197	1.0	-0.0	197.0	197.0	0.0	0.0													0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	disprove__ppt	disprove	ppt	197	197	0	0	1	1	2	disproved,disproven	disproved	disproven		fisher_exact	False	1	1	0	0	1	0	0		0	conditioned-exclude	conditioned_exclude_label	197	1.0	-0.0	197.0	197.0	0.0	0.0													0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	disprove__ppt	disprove	ppt	197	197	0	0	1	1	2	disproved,disproven	disproved	disproven		fisher_exact	False	1	1	0	0	1	0	0		0	conditioned-cat-only	cat_only_label	0																			
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	dive__pst	dive	pst	198	182	16	0	7	3	2	dived,dove	dived	dove	0.0014	fisher_exact	True	7	1	2	0	1	2	0		0	raw	raw_label	198	7.0	1.907799970324791	73.0	1.0	0.42857142857142855	0.42857142857142855	-0.5094525218009949	-0.5094529986381531	0.20355193098757499	0.21893893546745424	0.9297201091846609	5.793711599126323	6.231672759081983	0.9297201286255958	0.24242424242424243	0.24242424242424243	0.03014284283532387	0.0300052825861248	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	dive__pst	dive	pst	198	182	16	0	7	3	2	dived,dove	dived	dove	0.0014	fisher_exact	True	7	1	2	0	1	2	0		0	conditioned-exclude	conditioned_exclude_label	67	1.0	-0.0	67.0	67.0	0.0	0.0													0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	dive__pst	dive	pst	198	182	16	0	7	3	2	dived,dove	dived	dove	0.0014	fisher_exact	True	7	1	2	0	1	2	0		0	conditioned-cat-only	cat_only_label	0																			
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	dream__ppt	dream	ppt	199	181	18	0	5	3	2	dreamed,dreamt	dreamed	dreamt	0.0015	fisher_exact	True	5	3	0	0	3	0	0		0	raw	raw_label	199	5.0	1.6985903204516677	111.0	4.0	0.0	0.0	-0.5427107214927673	-0.5427108407020569	0.19443872190628586	0.19868889649872726	0.9786088972894939	5.717159544785649	5.842129093059497	0.9786089033153491	0.06532663316582915	0.06532663316582915	0.01026476536803612	0.037263720277945535	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	dream__ppt	dream	ppt	199	181	18	0	5	3	2	dreamed,dreamt	dreamed	dreamt	0.0015	fisher_exact	True	5	3	0	0	3	0	0		0	conditioned-exclude	conditioned_exclude_label	181	3.0	1.3099792748760353	111.0	22.0	0.0	0.0	-0.11442538350820541	-0.11442553251981735	0.19612498111056617	0.19713878870658694	0.9948573915733566	5.766741292666734	5.79655037997568	0.9948574435906014	0.4088397790055249	0.4088397790055249	0.0025678487425366383	0.007907648252042458	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	dream__ppt	dream	ppt	199	181	18	0	5	3	2	dreamed,dreamt	dreamed	dreamt	0.0015	fisher_exact	True	5	3	0	0	3	0	0		0	conditioned-cat-only	cat_only_label	0																			
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	dream__pst	dream	pst	197	190	7	0	5	4	2	dreamed,dreamt	dreamed	dreamt	0.0	chi_sq	True	5	0	4	0	0	4	0		0	raw	raw_label	197	5.0	2.0094602437853	69.0	7.0	0.0	0.0	-0.3902546465396881	-0.3902547359466553	0.15852353154347146	0.21173299951641994	0.7486954414546889	4.661130549161508	6.22567014982413	0.7486953913376186	0.1319796954314721	0.1319796954314721	0.10860856086172574	0.10449855338456192	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	dream__pst	dream	pst	197	190	7	0	5	4	2	dreamed,dreamt	dreamed	dreamt	0.0	chi_sq	True	5	0	4	0	0	4	0		0	conditioned-exclude	conditioned_exclude_label	0																			
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	dream__pst	dream	pst	197	190	7	0	5	4	2	dreamed,dreamt	dreamed	dreamt	0.0	chi_sq	True	5	0	4	0	0	4	0		0	conditioned-cat-only	cat_only_label	0																			
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	drink__ppt	drink	ppt	200	183	17	0	7	3	2	drank,drunk	drank	drunk	0.0185	fisher_exact	True	7	2	1	0	2	1	0		0	raw	raw_label	200	7.0	1.8199338849640223	104.0	1.0	0.2857142857142857	0.2857142857142857	-0.9899986386299133	-0.9900000095367432	0.14711958298264413	0.15391950261927095	0.9558215851733434	5.119295320835059	5.3559107435083835	0.9558216269828407	0.0	0.0	0.020681179064921403	0.02019332848539277	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	drink__ppt	drink	ppt	200	183	17	0	7	3	2	drank,drunk	drank	drunk	0.0185	fisher_exact	True	7	2	1	0	2	1	0		0	conditioned-exclude	conditioned_exclude_label	132	2.0	0.7455178428108284	104.0	28.0	0.0	0.0	-0.026499640196561813	-0.026499643921852112	0.14943498759723767	0.14640096407178993	1.0207240679368748	5.199864700857588	5.094290389464452	1.020724046593707	0.4696969696969697	0.4696969696969697	-0.009036779587509638	-0.005575178156578395	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	drink__ppt	drink	ppt	200	183	17	0	7	3	2	drank,drunk	drank	drunk	0.0185	fisher_exact	True	7	2	1	0	2	1	0		0	conditioned-cat-only	cat_only_label	0																			
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	drive__ppt	drive	ppt	142	93	49	0	15	4	2	driven,drove	driven	drove	0.0	fisher_exact	True	15	0	0	4	0	0	4		0	raw	raw_label	142	15.0	3.2081115221477225	31.0	1.0	0.3333333333333333	0.4	-0.5563371181488037	-0.5563380122184753	0.14633753738658434	0.4799134667732623	0.3049248406603316	3.540344682478886	11.610561105479364	0.30492451228804895	0.16901408450704225	0.0	0.17104443157979618	0.24857474877882363	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	drive__ppt	drive	ppt	142	93	49	0	15	4	2	driven,drove	driven	drove	0.0	fisher_exact	True	15	0	0	4	0	0	4		0	conditioned-exclude	conditioned_exclude_label	93	6.0	2.257035960830074	27.0	3.0	0.0	0.0	0.0	0.0	2.233145748757567e-07	0.5508267600745133	4.0541707676937805e-07	0.0	13.326169996924548	0.0	0.5483870967741935	0.17204301075268819	0.435860144552057	0.5950817167860935	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	drive__ppt	drive	ppt	142	93	49	0	15	4	2	driven,drove	driven	drove	0.0	fisher_exact	True	15	0	0	4	0	0	4		0	conditioned-cat-only	cat_only_label	93	6.0	2.257035960830074	27.0	3.0	0.0	0.0	0.0	0.0	2.233145748757567e-07	0.5508267600745133	4.0541707676937805e-07	0.0	13.326169996924548	0.0	0.5483870967741935	0.17204301075268819	0.435860144552057	0.5950817167860935	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	eat__ppt	eat	ppt	199	171	28	0	8	2	2	ate,eaten	ate	eaten	0.0053	fisher_exact	True	8	1	1	0	1	1	0		0	raw	raw_label	199	8.0	1.4428159561419673	142.0	1.0	0.125	0.25	-0.9698486328125	-0.9698492288589478	0.3592853443016632	0.3782555446509392	0.9498481896232822	9.582645521377492	10.088606388449348	0.9498482894871247	0.010050251256281407	0.010050251256281407	0.025765404472585372	0.031336766596962724	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	eat__ppt	eat	ppt	199	171	28	0	8	2	2	ate,eaten	ate	eaten	0.0053	fisher_exact	True	8	1	1	0	1	1	0		0	conditioned-exclude	conditioned_exclude_label	142	1.0	-0.0	142.0	142.0	0.0	0.0													0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	eat__ppt	eat	ppt	199	171	28	0	8	2	2	ate,eaten	ate	eaten	0.0053	fisher_exact	True	8	1	1	0	1	1	0		0	conditioned-cat-only	cat_only_label	0																			
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	fall__ppt	fall	ppt	200	151	49	0	14	4	2	fallen,fell	fallen	fell	0.0	fisher_exact	True	14	0	2	2	0	2	2		0	raw	raw_label	200	14.0	2.949755162174359	51.0	1.0	0.21428571428571427	0.35714285714285715	-0.949999213218689	-0.949999988079071	0.2482178864965258	0.40330420718369975	0.6154606921406743	5.411752849185102	8.793012632177938	0.6154606021354785	0.0	0.0	0.10878016469618779	0.12320696348209222	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	fall__ppt	fall	ppt	200	151	49	0	14	4	2	fallen,fell	fallen	fell	0.0	fisher_exact	True	14	0	2	2	0	2	2		0	conditioned-exclude	conditioned_exclude_label	69	4.0	1.5574653812571848	30.0	4.0	0.0	0.0	0.0	0.0	1.4941525513108644e-07	0.614854191264061	2.4300924878450924e-07	2.0554436852334533e-07	13.405318463966633	1.533304628874328e-08	0.8695652173913043	0.13043478260869565	0.7690018598884067	0.7757215340255346	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	fall__ppt	fall	ppt	200	151	49	0	14	4	2	fallen,fell	fallen	fell	0.0	fisher_exact	True	14	0	2	2	0	2	2		0	conditioned-cat-only	cat_only_label	69	4.0	1.5574653812571848	30.0	4.0	0.0	0.0	0.0	0.0	1.4941525513108644e-07	0.614854191264061	2.4300924878450924e-07	2.0554436852334533e-07	13.405318463966633	1.533304628874328e-08	0.8695652173913043	0.13043478260869565	0.7690018598884067	0.7757215340255346	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	fall__pst	fall	pst	199	0	199	0	22	0	2	fell,felled					False	0	0	0	0	0	0	0	missing_conditioning_forms;missing_conditioning_rows;missing_pair_test;missing_cond_counts	0	raw	raw_label	199	22.0	3.6565111720591474	48.0	1.0	0.22727272727272727	0.36363636363636365	-0.06030143424868584	-0.0603015311062336	0.0029370056702786645	0.1717972407549442	0.0170957674137973	0.0982590276666214	5.7481832377053985	0.017093927525150564	0.1306532663316583	0.06532663316582915	0.20959956158433996	0.3882836836147648	0.0
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	fall__pst	fall	pst	199	0	199	0	22	0	2	fell,felled					False	0	0	0	0	0	0	0	missing_conditioning_forms;missing_conditioning_rows;missing_pair_test;missing_cond_counts	0	conditioned-exclude	conditioned_exclude_label	0																			
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	fall__pst	fall	pst	199	0	199	0	22	0	2	fell,felled					False	0	0	0	0	0	0	0	missing_conditioning_forms;missing_conditioning_rows;missing_pair_test;missing_cond_counts	0	conditioned-cat-only	cat_only_label	0																			
answerdotai_ModernBERT-base	head_embed_cache_answerdotai_ModernBERT-base.jsonl	orig	fly__pst	fly	pst	198	171	27	0	14	3	2	flew,flied	flew	flied	0.0	fisher_exact	True	14	0	1	2	0	1	2		0	raw	raw_label	198	14.0	2.1414296982592194	103.0	1.0	0.14285714285714285	0.5	-0.6161616444587708	-0.6161612272262573	0.0823715132833899	0.5566651257516219	0.14797318795958345	1.7559102970097913	11.866404731451842	0.1479732350908073	0.025252525252525252	0.025252525252525252	0.5462331851515869	0.4620823450592833	0.0
