model	embed_type	layer	lemma	msps	system_id	semantic_label	form_1	form_2	cond_type	n_tokens	k2_sil
bert-base-uncased	orig	12	bid	pst	bid__pst	"To offer (a price) whether for payment or acceptance. ""The contractor bid $10,00"	bid	bade	cat	3	0.12817175686359406
bert-base-uncased	delta	12	bid	pst	bid__pst	"To offer (a price) whether for payment or acceptance. ""The contractor bid $10,00"	bid	bade	cat	3	0.20963852107524872
bert-base-uncased	orig	0	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	-0.018439607694745064
bert-base-uncased	delta	0	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	0.6666666865348816
bert-base-uncased	orig	1	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	-0.024469273164868355
bert-base-uncased	delta	1	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	0.6081237196922302
bert-base-uncased	orig	2	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	-0.03550638258457184
bert-base-uncased	delta	2	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	0.47762706875801086
bert-base-uncased	orig	3	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	-0.06592085212469101
bert-base-uncased	delta	3	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	0.4748154580593109
bert-base-uncased	orig	4	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	-0.04907440021634102
bert-base-uncased	delta	4	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	0.5054944157600403
bert-base-uncased	orig	5	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	-0.05311569944024086
bert-base-uncased	delta	5	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	0.4553704261779785
bert-base-uncased	orig	6	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	-0.037777308374643326
bert-base-uncased	delta	6	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	0.48107242584228516
bert-base-uncased	orig	7	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	-0.024201251566410065
bert-base-uncased	delta	7	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	0.48194313049316406
bert-base-uncased	orig	8	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	-0.02567366324365139
bert-base-uncased	delta	8	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	0.49880608916282654
bert-base-uncased	orig	9	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	-0.003880893113091588
bert-base-uncased	delta	9	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	0.48972249031066895
bert-base-uncased	orig	10	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	0.05786930397152901
bert-base-uncased	delta	10	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	0.4533529281616211
bert-base-uncased	orig	11	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	0.07354746013879776
bert-base-uncased	delta	11	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	0.43244099617004395
bert-base-uncased	orig	12	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	0.12710852921009064
bert-base-uncased	delta	12	bring	pst	bring__pst	To convey, lead, carry, or cause to come along with one toward the place from wh	brung	brought	no_cond	3	0.3742481470108032
bert-base-uncased	orig	0	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.4927424192428589
bert-base-uncased	delta	0	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.6944319605827332
bert-base-uncased	orig	1	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.0767793282866478
bert-base-uncased	delta	1	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.6382260322570801
bert-base-uncased	orig	2	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.3331100344657898
bert-base-uncased	delta	2	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.5475581884384155
bert-base-uncased	orig	3	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.33785951137542725
bert-base-uncased	delta	3	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.5473353266716003
bert-base-uncased	orig	4	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.0704205259680748
bert-base-uncased	delta	4	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.37888360023498535
bert-base-uncased	orig	5	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.308916300535202
bert-base-uncased	delta	5	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.2958758771419525
bert-base-uncased	orig	6	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.3514927327632904
bert-base-uncased	delta	6	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.24762558937072754
bert-base-uncased	orig	7	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.4928344190120697
bert-base-uncased	delta	7	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.22692884504795074
bert-base-uncased	orig	8	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.5757908821105957
bert-base-uncased	delta	8	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.2857178747653961
bert-base-uncased	orig	9	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.5711085200309753
bert-base-uncased	delta	9	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.15784971415996552
bert-base-uncased	orig	10	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.51397305727005
bert-base-uncased	delta	10	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.2399141937494278
bert-base-uncased	orig	11	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.4780240058898926
bert-base-uncased	delta	11	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.2588888704776764
bert-base-uncased	orig	12	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.4782758057117462
bert-base-uncased	delta	12	bring	pst	bring__pst	"(Dialect) To escort. To accompany. ""May I bring you home?"""	brung	brought	prob	6	0.3013785779476166
bert-base-uncased	orig	0	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.377681165933609
bert-base-uncased	delta	0	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.6666666865348816
bert-base-uncased	orig	1	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.3742910921573639
bert-base-uncased	delta	1	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.5466301441192627
bert-base-uncased	orig	2	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.40661704540252686
bert-base-uncased	delta	2	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.485154390335083
bert-base-uncased	orig	3	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.41598376631736755
bert-base-uncased	delta	3	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.4981417953968048
bert-base-uncased	orig	4	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.4022181034088135
bert-base-uncased	delta	4	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.4565999507904053
bert-base-uncased	orig	5	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.35014817118644714
bert-base-uncased	delta	5	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.48321732878685
bert-base-uncased	orig	6	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.32810983061790466
bert-base-uncased	delta	6	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.5104261040687561
bert-base-uncased	orig	7	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.33383965492248535
bert-base-uncased	delta	7	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.5273013710975647
bert-base-uncased	orig	8	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.3230167329311371
bert-base-uncased	delta	8	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.5424853563308716
bert-base-uncased	orig	9	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.34058547019958496
bert-base-uncased	delta	9	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.5428872108459473
bert-base-uncased	orig	10	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.35303008556365967
bert-base-uncased	delta	10	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.5171086192131042
bert-base-uncased	orig	11	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.35473403334617615
bert-base-uncased	delta	11	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.4841315448284149
bert-base-uncased	orig	12	burn	ppt	burn__ppt	"To cause to undergo combustion. Especially, to destroy by fire. ""burned the tras"	burnt	burned	no_cond	3	0.39111360907554626
